customer_id,first_name,last_name,email,phone,city,signup_date,age,gender,total_trips,cancelled_trips,days_since_last_trip,churned,engagement_score,loyalty_score,persona,signup_channel,income_level,payment_method,device_type,trips_30d,completed_trips_30d,cancelled_trips_30d,total_fare_30d,avg_fare_30d,total_distance_30d,avg_duration_30d,promo_used_trips_30d,last_trip_date,recency_days,app_open,ride_completed,ride_request,search,total_events_30d,promos_redeemed_30d,promo_cost_30d,avg_discount_value_30d
CUST00081,Friedrich,Schaaf,friedrich.schaaf@hotmail.de,+49(0)7812 61498,Berlin,2024-12-20,63,Male,50,5,1,1,1.0,0.912,Business,Partnership,medium,Cash,Android,4.0,4.0,0.0,38.22,9.555,17.21,26.475,1.0,2025-11-05 18:19:00,15.0,15,5,7,8,35,0.0,0.0,0.0
CUST00082,Claudia,Ossola,claudia.ossola@libero.it,+39 03328158657,Milan,2023-09-09,47,Female,20,2,64,1,1.0,0.719,Business,Ads,medium,Cash,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19,4,5,12,40,0.0,0.0,0.0
CUST00083,Ornella,Vendetti,ornella.vendetti@gmail.com,+39 0165696560,Milan,2023-12-28,62,Male,20,1,1,0,1.0,0.719,Casual Rider,Partnership,medium,Credit Card,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16,6,5,10,37,0.0,0.0,0.0
CUST00084,Nadine,Mol,nadine.mol@hotmail.com,(0827)-393326,Amsterdam,2023-02-12,66,Female,52,1,14,0,1.0,0.925,Casual Rider,Ads,medium,Cash,iOS,2.0,2.0,0.0,20.3,10.15,11.600000000000001,33.55,1.0,2025-10-28 08:43:00,23.0,27,8,10,13,58,0.0,0.0,0.0
CUST00085,Amira,van den Nieuwenhuijsen,amira.van den nieuwenhuijsen@hotmail.com,+31(0)72 2696158,Amsterdam,2023-08-15,45,Female,39,0,2,0,1.0,0.844,Business,Partnership,medium,Digital Wallet,Web,1.0,1.0,0.0,10.64,10.64,12.95,36.2,0.0,2025-11-14 19:47:00,6.0,22,3,5,15,45,0.0,0.0,0.0
CUST00086,María José,Bolaños,maría josé.bolaños@gmail.com,+34 882 725 315,Barcelona,2025-02-28,64,Male,43,6,10,0,1.0,0.869,Casual Rider,Ads,low,Credit Card,Android,5.0,4.0,1.0,57.44,11.488,30.13,27.98,0.0,2025-11-18 21:54:00,2.0,14,4,3,7,28,0.0,0.0,0.0
CUST00087,Alphons,Cilea,alphons.cilea@tele2.it,+39 0382000334,Milan,2024-11-05,54,Other,48,2,65,1,1.0,0.9,Business,Referral,medium,Cash,iOS,2.0,2.0,0.0,18.54,9.27,12.51,17.75,0.0,2025-11-12 06:17:00,8.0,6,3,2,1,12,0.0,0.0,0.0
CUST00088,Cintia,Villalba,cintia.villalba@yahoo.com,+34 825 509 276,Barcelona,2024-11-19,29,Male,40,0,17,0,1.0,0.85,Tourist,Partnership,low,Digital Wallet,iOS,3.0,3.0,0.0,37.46,12.486666666666666,14.29,27.066666666666666,0.0,2025-11-05 14:42:00,15.0,17,5,6,10,38,0.0,0.0,0.0
CUST00089,Adriana,Losa,adriana.losa@yahoo.com,+34 923 059 994,Barcelona,2025-01-02,38,Female,38,3,26,0,1.0,0.837,Casual Rider,Organic,low,Cash,Android,2.0,1.0,1.0,7.426,3.713,9.82,35.45,1.0,2025-10-25 20:29:00,26.0,22,6,8,11,47,0.0,0.0,0.0
CUST00090,Jayne,Hall,jayne.hall@hotmail.com,+44(0)1174960456,London,2023-04-15,48,Male,69,0,7,1,1.0,1.0,Business,Organic,high,Debit Card,Web,1.0,1.0,0.0,25.32,25.32,11.5,27.4,0.0,2025-11-20 08:47:00,0.0,23,6,6,15,50,0.0,0.0,0.0
CUST00091,Jonathan,Baker,jonathan.baker@gmail.com,0116 4960802,London,2025-02-11,67,Other,58,4,21,0,1.0,0.962,Business,Referral,high,Debit Card,iOS,4.0,4.0,0.0,70.53,17.6325,18.59,24.674999999999997,1.0,2025-11-16 13:09:00,4.0,20,6,8,12,46,1.0,7.7,12.28
CUST00092,Terry,Wyatt,terry.wyatt@gmail.com,028 9018211,London,2024-05-07,57,Male,20,1,1,1,1.0,0.719,Commuter,Ads,high,Cash,Web,1.0,1.0,0.0,14.67,14.67,9.82,41.7,1.0,2025-11-06 07:45:00,14.0,11,4,4,7,26,0.0,0.0,0.0
CUST00093,Gerald,Bailey,gerald.bailey@hotmail.co.uk,+44(0)114 4960204,London,2025-02-24,54,Male,46,5,16,0,1.0,0.887,Casual Rider,Organic,high,Digital Wallet,iOS,5.0,4.0,1.0,80.842,16.1684,14.739999999999998,24.86,1.0,2025-11-15 10:56:00,5.0,12,6,6,8,32,0.0,0.0,0.0
CUST00094,Fabia,Casaleggio,fabia.casaleggio@live.com,3701859031,Milan,2023-11-17,56,Other,24,4,38,1,1.0,0.737,Business,Ads,medium,Digital Wallet,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,35,8,11,23,77,0.0,0.0,0.0
CUST00095,Mario,Fallaci,mario.fallaci@hotmail.it,+39 053296540,Milan,2023-12-23,19,Female,37,4,11,1,1.0,0.831,Casual Rider,Partnership,medium,Debit Card,iOS,3.0,2.0,1.0,29.462000000000003,9.820666666666668,15.79,25.866666666666664,1.0,2025-11-17 11:01:00,3.0,26,8,7,10,51,1.0,14.51,13.24
CUST00096,Isabella,Sgalambro,isabella.sgalambro@gmail.com,0373447068,Milan,2023-12-04,62,Other,44,8,3,0,1.0,0.875,Commuter,Referral,medium,Digital Wallet,Web,2.0,2.0,0.0,33.379999999999995,16.689999999999998,19.54,10.25,0.0,2025-11-13 17:56:00,7.0,13,1,3,3,20,0.0,0.0,0.0
CUST00097,Raffaellino,Ferragamo,raffaellino.ferragamo@poste.it,+39 3473733504,Milan,2024-11-21,25,Other,28,5,40,0,1.0,0.774,Business,Organic,medium,Cash,Web,4.0,2.0,2.0,28.716,7.179,29.21,35.074999999999996,1.0,2025-11-17 01:12:00,3.0,7,3,3,1,14,1.0,8.09,12.28
CUST00098,Liz,Opmans,liz.opmans@yahoo.com,(0622) 342761,Amsterdam,2025-05-16,22,Other,21,0,44,1,1.0,0.731,Tourist,Referral,medium,Cash,Android,3.0,2.0,1.0,28.142,9.380666666666666,24.28,20.2,2.0,2025-11-15 21:13:00,5.0,25,6,9,14,54,0.0,0.0,0.0
CUST00099,Rosemary,Jackson,rosemary.jackson@yahoo.com,+44191 496 0198,London,2025-03-26,45,Female,45,7,17,1,1.0,0.881,Casual Rider,Ads,high,Cash,iOS,6.0,5.0,1.0,82.69800000000001,13.783000000000001,32.03,18.6,0.0,2025-11-15 17:50:00,5.0,11,6,2,6,25,0.0,0.0,0.0
CUST00100,Fernanda,Tarantino,fernanda.tarantino@tele2.it,36881645100,Milan,2025-10-03,59,Female,28,2,3,0,1.0,0.775,Casual Rider,Partnership,medium,Cash,Web,11.0,10.0,1.0,106.50800000000001,9.682545454545455,64.77,25.41818181818182,2.0,2025-11-20 09:18:00,0.0,14,2,3,7,26,1.0,20.38,12.28
CUST00101,Gianpaolo,Toselli,gianpaolo.toselli@gmail.com,+39 0547279769,Milan,2023-07-13,35,Female,39,1,24,0,1.0,0.844,Commuter,Referral,medium,Digital Wallet,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,23,5,9,16,53,0.0,0.0,0.0
CUST00102,Laszlo,Gude,laszlo.gude@googlemail.com,+49(0) 952973103,Berlin,2024-09-12,66,Female,51,3,32,1,1.0,0.919,Casual Rider,Organic,medium,Credit Card,Android,3.0,2.0,1.0,24.52,8.173333333333334,20.41,29.333333333333332,1.0,2025-11-15 22:43:00,5.0,31,10,8,19,68,1.0,10.22,12.28
CUST00103,Elin,Stamrood,elin.stamrood@hotmail.com,050 3034390,Amsterdam,2023-02-10,29,Female,32,3,18,0,1.0,0.8,Commuter,Organic,medium,Digital Wallet,Android,1.0,1.0,0.0,15.03,15.03,5.98,21.7,0.0,2025-11-19 22:48:00,1.0,28,7,9,19,63,0.0,0.0,0.0
CUST00104,Fatima,Doesburg,fatima.doesburg@hotmail.com,(0697) 318271,Amsterdam,2024-01-05,56,Other,50,6,5,0,1.0,0.912,Tourist,Referral,medium,Debit Card,iOS,1.0,1.0,0.0,8.38,8.38,4.65,17.1,1.0,2025-11-10 13:25:00,10.0,34,5,10,20,69,0.0,0.0,0.0
CUST00105,Helmtrud,Bolander,helmtrud.bolander@yahoo.de,01696 74810,Berlin,2023-06-25,64,Female,66,3,19,0,1.0,1.0,Casual Rider,Ads,medium,Cash,Web,2.0,2.0,0.0,35.41,17.705,5.300000000000001,17.15,0.0,2025-11-17 04:46:00,3.0,28,4,10,18,60,0.0,0.0,0.0
CUST00106,Alejo,Andrade,alejo.andrade@gmail.com,+34 951749866,Barcelona,2023-11-27,46,Male,34,2,33,0,1.0,0.812,Business,Organic,low,Debit Card,Android,3.0,3.0,0.0,39.05,13.016666666666666,32.379999999999995,28.666666666666668,1.0,2025-11-13 17:10:00,7.0,9,1,1,3,14,0.0,0.0,0.0
CUST00107,Linus,Löchel,linus.löchel@gmx.de,+49(0) 626563523,Berlin,2024-07-10,37,Other,57,7,65,1,1.0,0.956,Tourist,Partnership,medium,Digital Wallet,Android,2.0,2.0,0.0,20.54,10.27,24.65,27.6,0.0,2025-11-19 22:51:00,1.0,23,9,3,12,47,0.0,0.0,0.0
CUST00108,Matteo,Querini,matteo.querini@poste.it,+39 3285510067,Milan,2025-02-11,39,Female,20,1,65,0,1.0,0.719,Casual Rider,Organic,medium,Digital Wallet,Android,2.0,1.0,1.0,9.872,4.936,15.11,22.35,0.0,2025-10-30 14:01:00,21.0,14,8,4,11,37,0.0,0.0,0.0
CUST00109,Jörn,Adler,jörn.adler@gmx.de,(06672) 39512,Berlin,2024-06-07,25,Other,46,4,6,0,1.0,0.887,Commuter,Organic,medium,Credit Card,Web,1.0,1.0,0.0,20.78,20.78,12.12,6.4,0.0,2025-11-08 07:29:00,12.0,18,6,3,8,35,0.0,0.0,0.0
CUST00110,Ezio,Nitto,ezio.nitto@yahoo.com,32470705132,Milan,2024-03-18,66,Other,36,1,9,0,1.0,0.825,Commuter,Ads,medium,Debit Card,Web,2.0,2.0,0.0,32.21,16.105,15.309999999999999,13.149999999999999,1.0,2025-11-09 19:51:00,11.0,27,4,12,14,57,0.0,0.0,0.0
CUST00111,Judith,Roldán,judith.roldán@hotmail.com,+34982414355,Barcelona,2023-01-18,35,Other,27,2,4,0,1.0,0.769,Tourist,Referral,low,Debit Card,Android,1.0,1.0,0.0,17.8,17.8,7.0,44.6,0.0,2025-11-09 10:03:00,11.0,23,4,8,12,47,0.0,0.0,0.0
CUST00112,Ekaterina,Zimmer,ekaterina.zimmer@gmx.de,01326 561320,Berlin,2024-10-06,41,Male,39,1,2,0,1.0,0.844,Tourist,Referral,medium,Debit Card,Android,2.0,1.0,1.0,8.202,4.101,20.52,19.65,0.0,2025-11-19 18:15:00,1.0,13,3,3,9,28,0.0,0.0,0.0
CUST00113,Howard,Thompson,howard.thompson@hotmail.com,028 9018466,London,2024-09-17,21,Other,41,1,9,0,1.0,0.856,Tourist,Ads,high,Cash,iOS,3.0,2.0,1.0,36.352000000000004,12.117333333333335,11.05,31.733333333333334,1.0,2025-11-19 14:49:00,1.0,17,5,4,11,37,0.0,0.0,0.0
CUST00114,Norman,Morgan,norman.morgan@yahoo.co.uk,+44(0)116 4960459,London,2023-06-03,54,Female,43,6,55,0,1.0,0.869,Casual Rider,Partnership,high,Cash,Android,1.0,1.0,0.0,14.52,14.52,1.98,20.0,0.0,2025-11-03 17:54:00,17.0,15,5,5,9,34,0.0,0.0,0.0
CUST00115,Georgia,Ladeck,georgia.ladeck@web.de,+49(0)1430755927,Berlin,2024-09-21,21,Female,50,6,30,0,1.0,0.912,Casual Rider,Referral,medium,Credit Card,Android,4.0,2.0,2.0,27.046,6.7615,22.8,33.849999999999994,0.0,2025-11-16 13:13:00,4.0,11,2,6,4,23,0.0,0.0,0.0
CUST00116,Jennifer,Pardo,jennifer.pardo@gmail.com,+34842729992,Barcelona,2023-02-24,22,Other,34,3,10,0,1.0,0.812,Business,Ads,low,Debit Card,Web,1.0,1.0,0.0,6.86,6.86,3.66,13.3,0.0,2025-11-06 17:16:00,14.0,33,11,15,21,80,0.0,0.0,0.0
CUST00117,Jelte,van der Brink,jelte.van der brink@gmail.com,+31(0)16 1572786,Amsterdam,2025-03-24,23,Male,20,0,6,1,1.0,0.719,Business,Partnership,medium,Debit Card,Web,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,27,7,13,14,61,0.0,0.0,0.0
CUST00118,Josep,Chacón,josep.chacón@gmail.com,+34845 912 798,Barcelona,2025-07-28,46,Female,70,1,13,0,1.0,1.0,Tourist,Partnership,low,Digital Wallet,Web,17.0,16.0,1.0,211.832,12.46070588235294,122.66,27.71764705882353,4.0,2025-11-20 07:24:00,0.0,10,3,1,5,19,1.0,32.61,12.28
CUST00119,Bianca,Gulotta,bianca.gulotta@libero.it,+39 0302611633,Milan,2025-08-30,21,Other,44,2,10,0,1.0,0.875,Business,Ads,medium,Debit Card,Android,12.0,8.0,4.0,102.986,8.582166666666668,53.7,20.383333333333333,4.0,2025-11-19 17:49:00,1.0,30,8,13,23,74,1.0,23.799999999999997,12.28
CUST00120,Sian,Sharp,sian.sharp@hotmail.com,+441164960853,London,2024-02-13,28,Male,44,0,48,0,1.0,0.875,Commuter,Referral,high,Debit Card,iOS,2.0,1.0,1.0,29.64,14.82,5.13,41.349999999999994,1.0,2025-11-09 20:12:00,11.0,8,1,3,7,19,1.0,10.85,12.28
CUST00121,Reyes,Acero,reyes.acero@yahoo.com,+34872 097 434,Barcelona,2025-10-08,46,Other,25,3,15,0,1.0,0.756,Casual Rider,Organic,low,Credit Card,iOS,12.0,8.0,4.0,84.83,7.069166666666667,82.87,22.458333333333332,0.0,2025-11-20 09:06:00,0.0,18,5,5,10,38,0.0,0.0,0.0
CUST00122,Mason,Jacquot,mason.jacquot@gmail.com,+31(0)15-9408741,Amsterdam,2023-01-03,63,Female,61,5,3,0,1.0,0.981,Casual Rider,Referral,medium,Debit Card,Android,1.0,1.0,0.0,9.47,9.47,11.13,16.9,0.0,2025-11-11 12:30:00,9.0,25,8,15,14,62,0.0,0.0,0.0
CUST00123,Rembrandt,Angiolello,rembrandt.angiolello@poste.it,09543868337,Milan,2025-10-06,60,Male,38,4,18,1,1.0,0.837,Casual Rider,Referral,medium,Debit Card,Web,18.0,15.0,3.0,196.86599999999999,10.937,125.11,26.77777777777778,3.0,2025-11-19 19:13:00,1.0,29,6,13,19,67,1.0,17.830000000000002,12.28
CUST00124,Pawel,Jacob,pawel.jacob@gmx.de,05471865780,Berlin,2023-06-06,35,Male,27,0,3,0,1.0,0.769,Business,Referral,medium,Debit Card,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,1,3,8,0.0,0.0,0.0
CUST00125,Delfino,Veneziano,delfino.veneziano@poste.it,3473121386,Milan,2024-06-06,65,Other,38,1,7,0,1.0,0.837,Tourist,Partnership,medium,Credit Card,Android,4.0,3.0,1.0,48.258,12.0645,31.26,24.65,1.0,2025-11-17 10:18:00,3.0,29,6,9,20,64,0.0,0.0,0.0
CUST00126,Daniël,Bresé,daniël.bresé@yahoo.com,+31(0)369-835620,Amsterdam,2024-04-28,62,Female,42,3,65,0,1.0,0.863,Tourist,Partnership,medium,Cash,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,28,11,9,18,66,0.0,0.0,0.0
CUST00127,Adriana,Sbarbaro,adriana.sbarbaro@fastwebnet.it,0774604929,Milan,2023-02-04,20,Female,24,4,44,0,1.0,0.734,Tourist,Organic,medium,Credit Card,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18,10,4,11,43,0.0,0.0,0.0
CUST00128,Elisabeth,Linke,elisabeth.linke@gmx.de,(04801) 06434,Berlin,2023-04-05,61,Other,54,7,17,0,1.0,0.938,Business,Organic,medium,Credit Card,iOS,3.0,3.0,0.0,41.67,13.89,27.6,40.0,1.0,2025-11-15 20:34:00,5.0,28,11,8,16,63,0.0,0.0,0.0
CUST00129,María Ángeles,Garriga,maría ángeles.garriga@gmail.com,+34833 074 370,Barcelona,2025-01-22,51,Other,26,3,4,0,1.0,0.762,Casual Rider,Organic,low,Debit Card,Web,1.0,1.0,0.0,8.5,8.5,7.34,18.2,1.0,2025-10-27 04:31:00,24.0,11,1,7,6,25,2.0,30.11,14.620000000000001
CUST00130,Antonio,Parejo,antonio.parejo@hotmail.com,+34 730 884 582,Barcelona,2025-07-04,58,Female,20,0,20,0,1.0,0.719,Business,Partnership,low,Digital Wallet,Android,2.0,2.0,0.0,31.86,15.93,21.78,23.200000000000003,0.0,2025-11-03 19:25:00,17.0,18,3,4,8,33,0.0,0.0,0.0
CUST00131,Meike,Fortuyn,meike.fortuyn@yahoo.com,(051)-3826205,Amsterdam,2023-07-09,38,Other,42,1,14,0,1.0,0.863,Business,Ads,medium,Digital Wallet,Android,1.0,1.0,0.0,15.56,15.56,10.03,43.2,0.0,2025-11-18 12:57:00,2.0,17,2,4,6,29,0.0,0.0,0.0
CUST00132,Onofre,Amorós,onofre.amorós@hotmail.com,+34 886 810 732,Barcelona,2023-06-11,36,Other,28,0,65,1,1.0,0.775,Casual Rider,Referral,low,Cash,iOS,1.0,1.0,0.0,14.44,14.44,10.76,22.3,0.0,2025-11-09 17:51:00,11.0,12,3,1,6,22,0.0,0.0,0.0
CUST00133,Hanna,Perck,hanna.perck@hotmail.com,009-3756119,Amsterdam,2023-12-05,34,Female,37,1,25,0,1.0,0.831,Business,Partnership,medium,Credit Card,Web,3.0,1.0,2.0,13.968,4.656,25.57,32.53333333333333,0.0,2025-11-20 06:05:00,0.0,9,3,2,4,18,0.0,0.0,0.0
CUST00134,Silvio,Tasca,silvio.tasca@poste.it,+39 05237404373,Milan,2023-07-03,47,Female,20,0,58,1,1.0,0.719,Business,Ads,medium,Digital Wallet,Web,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30,9,6,20,65,0.0,0.0,0.0
CUST00135,Benito,Gascón,benito.gascón@yahoo.com,+34 820 768 468,Barcelona,2023-12-01,58,Female,28,0,28,0,1.0,0.775,Business,Ads,low,Digital Wallet,Web,1.0,1.0,0.0,7.05,7.05,5.43,38.1,0.0,2025-11-13 12:37:00,7.0,33,12,13,19,77,0.0,0.0,0.0
CUST00136,Adeline,Gnatz,adeline.gnatz@web.de,08849 299376,Berlin,2023-11-03,36,Female,48,4,40,0,1.0,0.9,Casual Rider,Referral,medium,Credit Card,Web,4.0,4.0,0.0,73.0,18.25,29.939999999999998,15.075,1.0,2025-11-18 06:51:00,2.0,20,7,8,17,52,0.0,0.0,0.0
CUST00137,Temistocle,Polizzi,temistocle.polizzi@tele2.it,+39 0832710241,Milan,2025-09-09,33,Other,31,1,3,0,1.0,0.794,Commuter,Organic,medium,Credit Card,Web,12.0,10.0,2.0,127.79,10.649166666666668,94.36,28.641666666666666,3.0,2025-11-19 15:45:00,1.0,26,5,9,17,57,1.0,30.52,12.28
CUST00138,Dora,Roselló,dora.roselló@hotmail.com,+34874 62 88 73,Barcelona,2024-01-23,23,Male,41,2,46,1,1.0,0.856,Business,Partnership,low,Credit Card,Web,2.0,2.0,0.0,25.78,12.89,15.23,12.55,0.0,2025-10-23 06:13:00,28.0,22,6,5,13,46,0.0,0.0,0.0
CUST00139,Nuray,Fritsch,nuray.fritsch@gmx.de,+49 (0) 1258 594840,Berlin,2023-07-02,49,Other,70,5,10,0,1.0,1.0,Tourist,Organic,medium,Cash,Android,4.0,4.0,0.0,37.84,9.46,24.94,18.975,1.0,2025-11-10 21:09:00,10.0,19,7,6,10,42,0.0,0.0,0.0
CUST00140,Cecilio,Borrego,cecilio.borrego@gmail.com,+34981577898,Barcelona,2024-11-21,33,Female,38,1,50,0,1.0,0.837,Commuter,Partnership,low,Debit Card,Web,1.0,1.0,0.0,14.72,14.72,9.62,31.6,0.0,2025-11-08 20:43:00,12.0,34,11,12,22,79,0.0,0.0,0.0
CUST00141,Giacinto,Monicelli,giacinto.monicelli@fastwebnet.it,+39 0832313839,Milan,2025-06-01,65,Male,49,8,21,1,1.0,0.906,Business,Organic,medium,Cash,Android,9.0,6.0,3.0,72.666,8.074,50.95,26.288888888888888,2.0,2025-11-20 23:54:00,0.0,17,4,2,12,35,1.0,12.12,13.24
CUST00142,Romina,Foa,romina.foa@tin.it,08847319459,Milan,2024-09-12,35,Male,20,0,34,0,1.0,0.719,Tourist,Organic,medium,Cash,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18,7,9,10,44,0.0,0.0,0.0
CUST00143,Julián,Ripoll,julián.ripoll@gmail.com,+34825214587,Barcelona,2025-01-08,52,Female,51,7,34,0,1.0,0.919,Tourist,Organic,low,Cash,Android,4.0,2.0,2.0,38.336,9.584,25.419999999999998,18.275,1.0,2025-11-16 17:29:00,4.0,9,3,5,3,20,1.0,8.56,12.28
CUST00144,Quinty,de Man,quinty.de man@gmail.com,+31435-800365,Amsterdam,2023-03-26,30,Other,52,0,18,1,1.0,0.925,Commuter,Partnership,medium,Debit Card,Android,4.0,3.0,1.0,51.832,12.958,26.52,19.175,0.0,2025-11-15 17:16:00,5.0,8,1,3,6,18,0.0,0.0,0.0
CUST00145,Sean,Garner,sean.garner@yahoo.co.uk,+44(0)28 9018986,London,2025-04-01,38,Other,40,2,37,1,1.0,0.85,Casual Rider,Partnership,high,Cash,Web,5.0,5.0,0.0,79.03999999999999,15.807999999999998,31.66,31.160000000000004,1.0,2025-11-15 22:28:00,5.0,15,2,5,3,25,1.0,10.95,12.28
CUST00146,Annaliese,Bruder,annaliese.bruder@aol.de,(05015) 85709,Berlin,2023-04-15,49,Male,43,5,3,0,1.0,0.869,Commuter,Organic,medium,Credit Card,Android,1.0,1.0,0.0,18.89,18.89,4.57,25.0,0.0,2025-11-12 21:44:00,8.0,19,6,2,12,39,0.0,0.0,0.0
CUST00147,Nicole,Fletcher,nicole.fletcher@yahoo.co.uk,+44121 496 0374,London,2024-03-25,51,Female,38,4,22,0,1.0,0.837,Business,Ads,high,Cash,Web,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13,3,4,8,28,0.0,0.0,0.0
CUST00148,Veronica,Hänel,veronica.hänel@gmx.de,07876 910478,Berlin,2024-03-15,22,Female,36,0,52,0,1.0,0.825,Tourist,Organic,medium,Cash,Web,3.0,3.0,0.0,42.19,14.063333333333333,27.8,20.3,0.0,2025-11-09 18:30:00,11.0,31,6,7,18,62,0.0,0.0,0.0
CUST00149,Lauren,Schofield,lauren.schofield@hotmail.com,+441184960032,London,2023-10-25,39,Other,34,2,64,0,1.0,0.812,Casual Rider,Organic,high,Cash,Web,1.0,1.0,0.0,19.96,19.96,10.37,21.5,0.0,2025-11-11 16:19:00,9.0,21,6,4,16,47,0.0,0.0,0.0
CUST00150,Graeme,Morgan,graeme.morgan@hotmail.co.uk,01414960409,London,2023-01-05,57,Male,70,0,45,0,1.0,1.0,Commuter,Organic,high,Debit Card,Web,1.0,1.0,0.0,14.61,14.61,6.15,14.4,0.0,2025-11-02 12:01:00,18.0,21,5,10,15,51,0.0,0.0,0.0
CUST00151,Rebecca,Lees,rebecca.lees@yahoo.co.uk,+44(0)1632960944,London,2025-04-08,45,Male,57,6,56,0,1.0,0.956,Business,Partnership,high,Debit Card,Web,8.0,5.0,3.0,65.836,8.2295,50.79,25.825,3.0,2025-11-20 04:19:00,0.0,20,5,6,12,43,1.0,12.1,12.28
CUST00152,Mats,de Jager,mats.de jager@hotmail.com,+31(0)823-765027,Amsterdam,2024-09-08,19,Male,65,5,29,1,1.0,1.0,Tourist,Referral,medium,Digital Wallet,Android,7.0,4.0,3.0,71.142,10.163142857142857,46.08,24.2,2.0,2025-11-16 08:56:00,4.0,14,6,4,10,34,2.0,17.57,12.76
CUST00153,Chloë,Ketting,chloë.ketting@gmail.com,035-6959086,Amsterdam,2024-11-08,45,Male,58,4,2,1,1.0,0.962,Commuter,Partnership,medium,Debit Card,iOS,5.0,4.0,1.0,43.322,8.6644,17.68,25.639999999999997,1.0,2025-11-14 18:35:00,6.0,14,6,2,10,32,1.0,12.98,13.24
CUST00154,Leonid,Kostolzin,leonid.kostolzin@aol.de,06757373385,Berlin,2024-08-04,23,Other,47,4,11,0,1.0,0.894,Casual Rider,Ads,medium,Cash,Web,7.0,5.0,2.0,69.254,9.893428571428572,31.4,26.814285714285713,0.0,2025-11-16 13:34:00,4.0,21,7,8,11,47,0.0,0.0,0.0
CUST00155,Sylvie,Zirme,sylvie.zirme@aol.de,+49(0)0205 851005,Berlin,2024-10-13,32,Female,62,7,1,0,1.0,0.988,Tourist,Partnership,medium,Digital Wallet,Web,7.0,7.0,0.0,82.17,11.73857142857143,45.52,21.02857142857143,0.0,2025-11-19 14:43:00,1.0,24,5,11,13,53,0.0,0.0,0.0
CUST00156,Kathryn,Elliott,kathryn.elliott@yahoo.co.uk,+44(0)1154960144,London,2025-01-30,47,Female,68,4,9,0,1.0,1.0,Commuter,Referral,high,Cash,Android,7.0,6.0,1.0,108.29599999999999,15.470857142857142,30.46,24.771428571428572,1.0,2025-11-19 19:11:00,1.0,33,6,15,12,66,1.0,12.46,12.28
CUST00157,Luisa,Marini,luisa.marini@hotmail.com,+39 379292291,Milan,2023-05-24,37,Other,33,1,13,0,1.0,0.806,Casual Rider,Organic,medium,Cash,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,3,4,5,22,0.0,0.0,0.0
CUST00158,Ludmilla,Eimer,ludmilla.eimer@yahoo.de,(07501) 20789,Berlin,2023-10-02,42,Female,20,1,9,0,1.0,0.719,Business,Ads,medium,Cash,Web,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14,3,7,9,33,0.0,0.0,0.0
CUST00159,Valentijn,Veenstra,valentijn.veenstra@hotmail.com,050-4592280,Amsterdam,2024-11-09,54,Female,41,0,23,1,1.0,0.856,Tourist,Referral,medium,Cash,Android,4.0,4.0,0.0,47.47,11.8675,29.830000000000002,17.2,1.0,2025-11-06 16:24:00,14.0,16,4,5,8,33,0.0,0.0,0.0
CUST00160,Gary,Stone,gary.stone@hotmail.co.uk,+44(0)20 7496 0867,London,2025-06-12,54,Other,50,0,65,0,1.0,0.912,Business,Partnership,high,Digital Wallet,iOS,9.0,7.0,2.0,116.966,12.996222222222222,39.8,26.9,3.0,2025-11-19 18:11:00,1.0,9,1,2,6,18,1.0,9.84,12.28
CUST00161,Raffaella,Pace,raffaella.pace@tiscali.it,08256052761,Milan,2023-10-08,40,Male,22,0,30,1,1.0,0.738,Commuter,Organic,medium,Debit Card,Web,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,29,7,7,12,55,0.0,0.0,0.0
CUST00162,Nicholas,Hanson,nicholas.hanson@hotmail.co.uk,+441314960035,London,2024-11-23,58,Other,45,0,14,0,1.0,0.881,Business,Organic,high,Cash,iOS,1.0,1.0,0.0,15.55,15.55,8.27,18.5,1.0,2025-10-31 16:23:00,20.0,18,4,9,10,41,0.0,0.0,0.0
CUST00163,Rosina,Montessori,rosina.montessori@tele2.it,076522364,Milan,2023-11-12,41,Other,27,4,13,0,1.0,0.769,Commuter,Referral,medium,Digital Wallet,Android,2.0,2.0,0.0,25.25,12.625,18.240000000000002,40.05,0.0,2025-11-12 06:14:00,8.0,30,10,13,20,73,0.0,0.0,0.0
